timestamp,frame_number,car_id,plate_text,confidence
2026-03-02 22:36:08,276,2,KAA560,0.774
2026-03-02 22:36:08,276,2,FGF828,0.507
2026-03-02 22:36:09,277,2,KAA560,0.777
2026-03-02 22:36:10,278,2,KAA560,0.797
2026-03-02 22:36:11,279,2,KAA560,0.775
2026-03-02 22:36:12,280,2,KAA560,0.793
2026-03-02 22:36:12,280,2,FGF828,0.503
2026-03-02 22:36:12,281,2,KAA560,0.786
2026-03-02 22:36:13,282,2,KAA560,0.787
2026-03-02 22:36:14,283,2,KAA560,0.816
2026-03-02 22:36:15,284,2,KAA560,0.777
2026-03-02 22:36:15,285,2,KAA560,0.786
2026-03-02 22:36:17,286,2,KAA560,0.784
2026-03-02 22:36:18,287,2,KAA560,0.783
2026-03-02 22:36:18,287,2,,0.535
2026-03-02 22:36:19,288,2,KAA560,0.777
2026-03-02 22:36:20,289,2,KAA560,0.761
2026-03-02 22:36:20,289,2,R5627,0.556
2026-03-02 22:36:21,290,2,KAA560,0.78
2026-03-02 22:36:21,290,2,ZR5627,0.634
2026-03-02 22:36:23,291,2,KAA560,0.778
2026-03-02 22:36:23,291,2,2R5627,0.632
2026-03-02 22:36:23,291,2,FGF828,0.56
2026-03-02 22:36:24,292,2,KAA560,0.788
2026-03-02 22:36:24,292,2,ZR5627,0.633
2026-03-02 22:36:25,293,2,KAA560,0.786
2026-03-02 22:36:25,293,2,ZR5627,0.595
2026-03-02 22:36:27,294,2,KAA560,0.775
2026-03-02 22:36:27,294,2,ZR5627,0.591
2026-03-02 22:36:27,294,2,FGF828,0.526
2026-03-02 22:36:29,295,2,KAA560,0.776
2026-03-02 22:36:29,295,2,ZR5627,0.576
2026-03-02 22:36:30,296,2,KAA560,0.78
2026-03-02 22:36:30,296,2,ZR5627,0.586
2026-03-02 22:36:31,297,2,KAA560,0.774
2026-03-02 22:36:31,297,2,ZR5627,0.641
2026-03-02 22:36:32,298,2,ZR5627,0.606
2026-03-02 22:36:33,299,2,ZR5627,0.626
2026-03-02 22:36:34,300,2,AA560,0.771
2026-03-02 22:36:34,300,2,ZR5627,0.629
2026-03-02 22:36:35,301,2,AA560,0.766
2026-03-02 22:36:35,301,2,ZR5627,0.661
2026-03-02 22:36:36,302,2,A560,0.781
2026-03-02 22:36:36,302,2,ZR5627,0.637
2026-03-02 22:36:36,302,2,FGF828,0.526
2026-03-02 22:36:38,303,2,A560,0.779
2026-03-02 22:36:38,303,2,ZR5627,0.628
2026-03-02 22:36:38,303,2,FGF828,0.523
2026-03-02 22:36:39,304,2,ZR5627,0.604
2026-03-02 22:36:40,305,2,ZR5627,0.628
2026-03-02 22:36:42,306,2,560,0.739
2026-03-02 22:36:42,306,2,ZR5627,0.642
2026-03-02 22:36:43,307,2,ZR5627,0.639
2026-03-02 22:36:44,308,2,ZR5627,0.619
2026-03-02 22:36:45,309,2,60,0.727
2026-03-02 22:36:45,309,2,ZR5627,0.619
2026-03-02 22:36:47,310,2,ZR5627,0.645
2026-03-02 22:36:47,310,2,FGF828,0.509
2026-03-02 22:36:47,310,2,,0.508
2026-03-02 22:36:48,311,2,ZR5627,0.653
2026-03-02 22:36:48,311,2,,0.563
2026-03-02 22:36:48,312,2,ZR5627,0.644
2026-03-02 22:36:49,313,2,ZR5627,0.619
2026-03-02 22:36:50,314,2,ZR5627,0.615
2026-03-02 22:36:51,315,2,ZR5627,0.653
2026-03-02 22:36:51,315,2,FGF828,0.529
2026-03-02 22:36:53,316,2,ZR5627,0.663
2026-03-02 22:36:53,316,2,FGF828,0.547
2026-03-02 22:36:54,317,2,ZR5627,0.61
2026-03-02 22:36:55,318,2,ZR5627,0.633
2026-03-02 22:36:56,319,2,ZR5627,0.613
2026-03-02 22:36:57,320,2,ZR5627,0.644
2026-03-02 22:36:58,321,2,ZR5627,0.643
2026-03-02 22:36:59,322,2,ZR5627,0.618
2026-03-02 22:37:00,323,2,,0.594
2026-03-02 22:37:01,324,2,ZR5627,0.59
2026-03-02 22:37:02,325,2,ZR5627,0.645
2026-03-02 22:37:03,326,2,ZR5627,0.623
2026-03-02 22:37:04,327,2,ZR5627,0.632
2026-03-02 22:37:04,327,2,FGF828,0.568
2026-03-02 22:37:05,328,2,ZR5627,0.598
2026-03-02 22:37:05,328,2,FGF828,0.585
2026-03-02 22:37:07,329,2,ZR5627,0.606
2026-03-02 22:37:07,329,2,FGF826,0.597
2026-03-02 22:37:07,330,2,ZR5627,0.659
2026-03-02 22:37:08,331,2,ZR5627,0.684
2026-03-02 22:37:10,332,2,ZR5627,0.691
2026-03-02 22:37:10,332,2,FGF828,0.533
2026-03-02 22:37:11,333,2,ZR5627,0.625
2026-03-02 22:37:11,333,2,FGF826,0.535
2026-03-02 22:37:12,334,2,ZR5627,0.671
2026-03-02 22:37:13,335,2,ZR5627,0.691
2026-03-02 22:37:13,335,2,FGF828,0.584
2026-03-02 22:37:14,336,2,ZR5627,0.704
2026-03-02 22:37:15,337,2,ZR5627,0.695
2026-03-02 22:37:16,338,2,ZR5627,0.631
2026-03-02 22:37:17,339,2,ZR5627,0.643
2026-03-02 22:37:18,340,2,ZR5627,0.684
2026-03-02 22:37:18,340,2,FGF828,0.58
2026-03-02 22:37:19,341,2,ZR5627,0.693
2026-03-02 22:37:19,341,2,FGF828,0.559
2026-03-02 22:37:20,342,2,ZR5627,0.688
2026-03-02 22:37:21,343,2,ZR5627,0.625
2026-03-02 22:37:22,344,2,ZR5627,0.643
2026-03-02 22:37:22,344,2,F6F828,0.513
2026-03-02 22:37:23,345,2,ZR5627,0.684
2026-03-02 22:37:23,345,2,U649,0.663
2026-03-02 22:37:23,345,2,FGF828,0.541
2026-03-02 22:37:24,346,2,KU649,0.666
2026-03-02 22:37:24,346,2,ZR5627,0.591
2026-03-02 22:37:25,347,2,LKU649,0.63
2026-03-02 22:37:25,347,2,ZR5627,0.628
2026-03-02 22:37:27,348,2,LKU649,0.644
2026-03-02 22:37:27,348,2,ZR5627,0.604
2026-03-02 22:37:27,348,2,FGF828,0.541
2026-03-02 22:37:28,349,2,LKU649,0.673
2026-03-02 22:37:28,349,2,ZR5627,0.626
2026-03-02 22:37:29,350,2,ZR5627,0.67
2026-03-02 22:37:29,350,2,LKU649,0.636
2026-03-02 22:37:29,350,2,FGF828,0.565
2026-03-02 22:37:30,351,2,LKU649,0.644
2026-03-02 22:37:30,351,2,ZR5627,0.621
2026-03-02 22:37:31,352,2,LKU649,0.668
2026-03-02 22:37:31,352,2,,0.63
2026-03-02 22:37:33,353,2,LKU649,0.665
2026-03-02 22:37:33,353,2,ZR5627,0.656
2026-03-02 22:37:33,353,2,FGF828,0.54
2026-03-02 22:37:34,354,2,LKU649,0.662
2026-03-02 22:37:34,354,2,ZR5627,0.65
2026-03-02 22:37:34,354,2,FGF828,0.642
2026-03-02 22:37:35,355,2,ZR5627,0.676
2026-03-02 22:37:35,355,2,LKU649,0.676
2026-03-02 22:37:35,355,2,FGF828,0.622
2026-03-02 22:37:36,356,2,LKU649,0.649
2026-03-02 22:37:36,356,2,ZR5627,0.638
2026-03-02 22:37:36,356,2,FGF828,0.533
2026-03-02 22:37:38,357,2,LKU649,0.667
2026-03-02 22:37:38,357,2,ZR5627,0.606
2026-03-02 22:37:38,357,2,F6F828,0.527
2026-03-02 22:37:39,358,2,LKU649,0.666
2026-03-02 22:37:39,358,2,ZR5627,0.656
2026-03-02 22:37:39,358,2,F6F828,0.524
2026-03-02 22:37:40,359,2,LKU649,0.671
2026-03-02 22:37:40,359,2,ZR5627,0.614
2026-03-02 22:37:40,359,2,GF828,0.518
2026-03-02 22:37:41,360,2,LKU649,0.668
2026-03-02 22:37:41,360,2,ZR5627,0.665
2026-03-02 22:37:41,360,2,FGF828,0.52
2026-03-02 22:37:43,361,2,LKU649,0.655
2026-03-02 22:37:43,361,2,ZR5627,0.596
2026-03-02 22:37:43,361,2,FGF828,0.535
2026-03-02 22:37:44,362,2,LKU649,0.688
2026-03-02 22:37:44,362,2,ZR5627,0.653
2026-03-02 22:37:44,362,2,FGF828,0.523
2026-03-02 22:37:45,363,2,LKU649,0.68
2026-03-02 22:37:45,363,2,ZR5627,0.672
2026-03-02 22:37:45,363,2,FGF828,0.522
2026-03-02 22:37:47,364,2,LKU649,0.658
2026-03-02 22:37:47,364,2,ZR5627,0.653
2026-03-02 22:37:47,364,2,FGF828,0.513
2026-03-02 22:37:48,365,2,LKU649,0.676
2026-03-02 22:37:48,365,2,ZR5627,0.66
2026-03-02 22:37:49,366,2,LKU649,0.681
2026-03-02 22:37:49,366,2,ZR5627,0.65
2026-03-02 22:37:50,367,2,LKU649,0.675
2026-03-02 22:37:50,367,2,ZR5627,0.621
2026-03-02 22:37:52,368,2,LKU649,0.687
2026-03-02 22:37:52,368,2,ZR5627,0.649
2026-03-02 22:37:52,368,2,FGF828,0.597
2026-03-02 22:37:53,369,2,LKU649,0.681
2026-03-02 22:37:53,369,2,ZR5627,0.622
2026-03-02 22:37:54,370,2,LKU649,0.67
2026-03-02 22:37:54,370,2,ZR5627,0.539
2026-03-02 22:37:55,371,2,LKU649,0.669
2026-03-02 22:37:55,371,2,ZR5627,0.653
2026-03-02 22:37:56,372,2,LKU649,0.666
2026-03-02 22:37:56,372,2,ZR5627,0.62
2026-03-02 22:37:57,373,2,LKU649,0.67
2026-03-02 22:37:57,373,2,ZR5627,0.667
2026-03-02 22:37:58,374,2,LKU649,0.676
2026-03-02 22:37:58,374,2,ZR5627,0.649
2026-03-02 22:37:58,374,2,AHU995,0.579
2026-03-02 22:38:00,375,2,LKU649,0.699
2026-03-02 22:38:00,375,2,ZR5627,0.642
2026-03-02 22:38:00,375,2,FGF828,0.569
2026-03-02 22:38:00,375,2,AHU995,0.551
2026-03-02 22:38:01,376,2,AHU995,0.702
2026-03-02 22:38:01,376,2,LKU649,0.687
2026-03-02 22:38:01,376,2,ZR5627,0.668
2026-03-02 22:38:01,376,2,FGF828,0.589
2026-03-02 22:38:02,377,2,AHU99,0.725
2026-03-02 22:38:02,377,2,LKU649,0.657
2026-03-02 22:38:02,377,2,ZR5627,0.653
2026-03-02 22:38:02,377,2,GF828,0.645
2026-03-02 22:38:04,378,2,AHU99,0.749
2026-03-02 22:38:04,378,2,LKU649,0.665
2026-03-02 22:38:04,378,2,ZR5627,0.661
2026-03-02 22:38:04,378,2,FGF828,0.586
2026-03-02 22:38:05,379,2,AHU995,0.752
2026-03-02 22:38:05,379,2,FGF828,0.675
2026-03-02 22:38:05,379,2,ZR5627,0.665
2026-03-02 22:38:05,379,2,LKU649,0.664
2026-03-02 22:38:07,380,2,AHU99,0.773
2026-03-02 22:38:07,380,2,LKU649,0.681
2026-03-02 22:38:07,380,2,ZR5627,0.639
2026-03-02 22:38:07,380,2,FGF828,0.612
2026-03-02 22:38:08,381,2,AHU995,0.772
2026-03-02 22:38:08,381,2,LKU649,0.692
2026-03-02 22:38:08,381,2,ZR5627,0.656
2026-03-02 22:38:08,381,2,FGF828,0.598
2026-03-02 22:38:09,382,2,AHU995,0.764
2026-03-02 22:38:09,382,2,LKU649,0.703
2026-03-02 22:38:09,382,2,ZR5627,0.615
2026-03-02 22:38:09,382,2,FGF828,0.598
2026-03-02 22:38:11,383,2,AHU995,0.753
2026-03-02 22:38:11,383,2,LKU649,0.684
2026-03-02 22:38:11,383,2,ZR5627,0.657
2026-03-02 22:38:11,383,2,FGF828,0.586
2026-03-02 22:38:12,384,2,AHU995,0.729
2026-03-02 22:38:12,384,2,ZR5627,0.687
2026-03-02 22:38:12,384,2,LKU649,0.639
2026-03-02 22:38:12,384,2,FGF828,0.627
2026-03-02 22:38:14,385,2,AHU995,0.731
2026-03-02 22:38:14,385,2,ZR5627,0.68
2026-03-02 22:38:14,385,2,LKU649,0.674
2026-03-02 22:38:14,385,2,GF828,0.641
2026-03-02 22:38:15,386,2,AHU995,0.743
2026-03-02 22:38:15,386,2,LKU649,0.651
2026-03-02 22:38:15,386,2,GF828,0.638
2026-03-02 22:38:15,386,2,ZR5627,0.635
2026-03-02 22:38:17,387,2,AHU995,0.745
2026-03-02 22:38:17,387,2,ZR5627,0.666
2026-03-02 22:38:17,387,2,LKU649,0.657
2026-03-02 22:38:17,387,2,FGF828,0.595
2026-03-02 22:38:18,388,2,AHU995,0.748
2026-03-02 22:38:18,388,2,LKU649,0.653
2026-03-02 22:38:18,388,2,ZR5627,0.627
2026-03-02 22:38:18,388,2,FGF826,0.541
2026-03-02 22:38:19,389,2,AHU99,0.755
2026-03-02 22:38:19,389,2,ZR5627,0.658
2026-03-02 22:38:19,389,2,LKU649,0.651
2026-03-02 22:38:19,389,2,FGF82B,0.618
2026-03-02 22:38:21,390,2,AHU995,0.743
2026-03-02 22:38:21,390,2,LKU649,0.649
2026-03-02 22:38:21,390,2,ZR5627,0.629
2026-03-02 22:38:21,390,2,FGF826,0.613
2026-03-02 22:38:22,391,2,AHU995,0.74
2026-03-02 22:38:22,391,2,ZR5627,0.657
2026-03-02 22:38:22,391,2,LKU649,0.637
2026-03-02 22:38:22,391,2,FGF8ZE,0.628
2026-03-02 22:38:24,392,2,AHU995,0.741
2026-03-02 22:38:24,392,2,LKU649,0.661
2026-03-02 22:38:24,392,2,ZR5627,0.648
2026-03-02 22:38:24,392,2,FGF828,0.568
2026-03-02 22:38:25,393,2,AHU99,0.744
2026-03-02 22:38:25,393,2,LKU649,0.677
2026-03-02 22:38:25,393,2,ZR5627,0.651
2026-03-02 22:38:25,393,2,,0.511
2026-03-02 22:38:26,394,2,AHU995,0.735
2026-03-02 22:38:26,394,2,LKU649,0.684
2026-03-02 22:38:26,394,2,R5627,0.661
2026-03-02 22:38:26,394,2,GF828,0.527
2026-03-02 22:38:28,395,2,AHU995,0.741
2026-03-02 22:38:28,395,2,LKU649,0.685
2026-03-02 22:38:28,395,2,ZR5627,0.667
2026-03-02 22:38:29,396,2,AHU995,0.748
2026-03-02 22:38:29,396,2,LKU649,0.683
2026-03-02 22:38:29,396,2,ZR5627,0.672
2026-03-02 22:38:29,396,2,GF828,0.586
2026-03-02 22:38:30,397,2,AHU99,0.731
2026-03-02 22:38:30,397,2,LKU649,0.665
2026-03-02 22:38:30,397,2,ZR5627,0.645
2026-03-02 22:38:32,398,2,AHU995,0.737
2026-03-02 22:38:32,398,2,LKU649,0.656
2026-03-02 22:38:32,398,2,R5627,0.649
2026-03-02 22:38:32,398,2,GF828,0.561
2026-03-02 22:38:33,399,2,AHU995,0.729
2026-03-02 22:38:33,399,2,KU649,0.648
2026-03-02 22:38:33,399,2,2R5627,0.597
2026-03-02 22:38:33,399,2,,0.503
2026-03-02 22:38:34,400,2,AHU995,0.745
2026-03-02 22:38:34,400,2,LKU649,0.671
2026-03-02 22:38:34,400,2,ZR5627,0.63
2026-03-02 22:38:36,401,2,AHU995,0.741
2026-03-02 22:38:36,401,2,LKU649,0.68
2026-03-02 22:38:36,401,2,ZR5627,0.605
2026-03-02 22:38:36,401,2,F6F828,0.535
2026-03-02 22:38:37,402,2,AHU99,0.717
2026-03-02 22:38:37,402,2,LKU649,0.677
2026-03-02 22:38:37,402,2,ZR5627,0.589
2026-03-02 22:38:38,403,2,AHU995,0.701
2026-03-02 22:38:38,403,2,LKU649,0.686
2026-03-02 22:38:38,403,2,,0.637
2026-03-02 22:38:38,403,2,FGF828,0.514
2026-03-02 22:38:40,404,2,AHU995,0.694
2026-03-02 22:38:40,404,2,LKU649,0.688
2026-03-02 22:38:40,404,2,ZR5627,0.661
2026-03-02 22:38:40,404,2,FGF828,0.545
2026-03-02 22:38:41,405,2,AHU995,0.711
2026-03-02 22:38:41,405,2,,0.683
2026-03-02 22:38:41,405,2,LKU649,0.68
2026-03-02 22:38:41,405,2,GF826,0.623
2026-03-02 22:38:42,406,2,AHU995,0.715
2026-03-02 22:38:42,406,2,,0.686
2026-03-02 22:38:42,406,2,LKU649,0.669
2026-03-02 22:38:44,407,2,AHU995,0.718
2026-03-02 22:38:44,407,2,LKU649,0.681
2026-03-02 22:38:44,407,2,2R5627,0.648
2026-03-02 22:38:44,407,2,,0.535
2026-03-02 22:38:45,408,2,AHU995,0.717
2026-03-02 22:38:45,408,2,LKU649,0.698
2026-03-02 22:38:45,408,2,,0.669
2026-03-02 22:38:45,408,2,FGF828,0.52
2026-03-02 22:38:46,409,2,AHU995,0.706
2026-03-02 22:38:46,409,2,KU649,0.679
2026-03-02 22:38:46,409,2,R562,0.619
2026-03-02 22:38:47,410,2,AHU995,0.713
2026-03-02 22:38:47,410,2,LKU649,0.687
2026-03-02 22:38:47,410,2,,0.659
2026-03-02 22:38:47,410,2,F6F828,0.544
2026-03-02 22:38:48,411,2,AHU995,0.711
2026-03-02 22:38:48,411,2,LKU649,0.693
2026-03-02 22:38:48,411,2,,0.68
2026-03-02 22:38:50,412,2,AHU995,0.718
2026-03-02 22:38:50,412,2,LKU649,0.682
2026-03-02 22:38:50,412,2,ZR5627,0.63
2026-03-02 22:38:50,412,2,FGF8Z8,0.509
2026-03-02 22:38:51,413,2,AHU995,0.692
2026-03-02 22:38:51,413,2,LKU649,0.666
2026-03-02 22:38:51,413,2,ZR5627,0.643
2026-03-02 22:38:52,414,2,AHU995,0.711
2026-03-02 22:38:52,414,2,LKU649,0.667
2026-03-02 22:38:52,414,2,2R5627,0.662
2026-03-02 22:38:52,414,2,,0.523
2026-03-02 22:38:54,415,2,AHU99,0.7
2026-03-02 22:38:54,415,2,LKU649,0.69
2026-03-02 22:38:54,415,2,ZR5627,0.66
2026-03-02 22:38:55,416,2,AHU995,0.711
2026-03-02 22:38:55,416,2,LKU649,0.694
2026-03-02 22:38:55,416,2,ZR5627,0.675
2026-03-02 22:38:55,416,2,70F828,0.519
2026-03-02 22:38:56,417,2,AHU995,0.701
2026-03-02 22:38:56,417,2,LKU649,0.692
2026-03-02 22:38:56,417,2,,0.691
2026-03-02 22:38:58,418,2,LKU649,0.69
2026-03-02 22:38:58,418,2,ZR5627,0.675
2026-03-02 22:38:58,418,2,AHU995,0.654
2026-03-02 22:38:58,418,2,70F828,0.621
2026-03-02 22:38:59,419,2,LKU649,0.692
2026-03-02 22:38:59,419,2,AHU995,0.689
2026-03-02 22:38:59,419,2,ZR5627,0.668
2026-03-02 22:39:00,420,2,AHU995,0.692
2026-03-02 22:39:00,420,2,LKU649,0.682
2026-03-02 22:39:00,420,2,,0.611
2026-03-02 22:39:00,420,2,DF8Z,0.573
2026-03-02 22:39:01,421,2,LKU649,0.684
2026-03-02 22:39:01,421,2,AHU995,0.679
2026-03-02 22:39:01,421,2,R562,0.646
2026-03-02 22:39:03,422,2,LKU649,0.701
2026-03-02 22:39:03,422,2,AHU995,0.657
2026-03-02 22:39:03,422,2,ZR5627,0.65
2026-03-02 22:39:03,422,2,FGF8Z8,0.503
2026-03-02 22:39:04,423,2,LKU649,0.707
2026-03-02 22:39:04,423,2,AHU995,0.664
2026-03-02 22:39:04,423,2,ZR5627,0.647
2026-03-02 22:39:05,424,2,LKU649,0.7
2026-03-02 22:39:05,424,2,AHU995,0.685
2026-03-02 22:39:05,424,2,ZR5627,0.634
2026-03-02 22:39:06,425,2,LKU649,0.701
2026-03-02 22:39:06,425,2,AHU995,0.695
2026-03-02 22:39:06,425,2,,0.65
2026-03-02 22:39:08,426,2,AHU995,0.717
2026-03-02 22:39:08,426,2,LKU649,0.705
2026-03-02 22:39:08,426,2,ZR5627,0.651
2026-03-02 22:39:09,427,2,AHU995,0.712
2026-03-02 22:39:09,427,2,LKU649,0.684
2026-03-02 22:39:09,427,2,ZR5627,0.659
2026-03-02 22:39:09,427,2,,0.532
2026-03-02 22:39:10,428,2,AHU995,0.693
2026-03-02 22:39:10,428,2,R5627,0.685
2026-03-02 22:39:10,428,2,LKU649,0.659
2026-03-02 22:39:11,429,2,AHU995,0.691
2026-03-02 22:39:11,429,2,LKU649,0.684
2026-03-02 22:39:11,429,2,ZR5627,0.68
2026-03-02 22:39:11,429,2,,0.541
2026-03-02 22:39:13,430,2,LKU649,0.703
2026-03-02 22:39:13,430,2,AHU995,0.689
2026-03-02 22:39:13,430,2,ZR5627,0.685
2026-03-02 22:39:13,430,2,,0.525
2026-03-02 22:39:14,431,2,LKU649,0.696
2026-03-02 22:39:14,431,2,AHU995,0.684
2026-03-02 22:39:14,431,2,R5627,0.652
2026-03-02 22:39:15,432,2,LKU649,0.701
2026-03-02 22:39:15,432,2,ZR5627,0.657
2026-03-02 22:39:15,432,2,AHU995,0.636
2026-03-02 22:39:17,433,2,LKU649,0.693
2026-03-02 22:39:17,433,2,AHU995,0.668
2026-03-02 22:39:17,433,2,ZR5627,0.631
2026-03-02 22:39:17,433,2,,0.606
2026-03-02 22:39:18,434,2,LKU649,0.697
2026-03-02 22:39:18,434,2,AHU995,0.656
2026-03-02 22:39:18,434,2,,0.655
2026-03-02 22:39:18,434,2,,0.57
2026-03-02 22:39:19,435,2,LKU649,0.703
2026-03-02 22:39:19,435,2,R5627,0.674
2026-03-02 22:39:19,435,2,AHU995,0.634
2026-03-02 22:39:20,436,2,LKU649,0.681
2026-03-02 22:39:20,436,2,,0.633
2026-03-02 22:39:20,436,2,AHU995,0.628
2026-03-02 22:39:21,437,2,LKU649,0.698
2026-03-02 22:39:21,437,2,R5627,0.654
2026-03-02 22:39:21,437,2,AHU995,0.625
2026-03-02 22:39:23,438,2,LKU649,0.702
2026-03-02 22:39:23,438,2,AHU995,0.653
2026-03-02 22:39:23,438,2,ZR5627,0.647
2026-03-02 22:39:24,439,2,LKU649,0.708
2026-03-02 22:39:24,439,2,ZR5627,0.673
2026-03-02 22:39:24,439,2,AHU995,0.625
2026-03-02 22:39:25,440,2,LKU649,0.686
2026-03-02 22:39:25,440,2,,0.653
2026-03-02 22:39:25,440,2,AHU995,0.621
2026-03-02 22:39:27,441,2,LKU649,0.702
2026-03-02 22:39:27,441,2,ZR5627,0.666
2026-03-02 22:39:27,441,2,AHU995,0.611
2026-03-02 22:39:28,442,2,ZR5627,0.668
2026-03-02 22:39:28,442,2,LKU649,0.665
2026-03-02 22:39:28,442,2,AHU995,0.601
2026-03-02 22:39:29,443,2,LKU649,0.678
2026-03-02 22:39:29,443,2,ZR5627,0.642
2026-03-02 22:39:29,443,2,AHU995,0.613
2026-03-02 22:39:31,444,2,LKU649,0.664
2026-03-02 22:39:31,444,2,AHU995,0.627
2026-03-02 22:39:31,444,2,ZR5627,0.613
2026-03-02 22:39:31,445,2,LKU649,0.692
2026-03-02 22:39:31,445,2,AHU995,0.633
2026-03-02 22:39:31,445,2,ZR5627,0.623
2026-03-02 22:39:33,446,2,LKU649,0.687
2026-03-02 22:39:33,446,2,AHU995,0.644
2026-03-02 22:39:33,446,2,,0.554
2026-03-02 22:39:34,447,2,LKU649,0.697
2026-03-02 22:39:34,447,2,AHU995,0.631
2026-03-02 22:39:34,447,2,R5627,0.604
2026-03-02 22:39:36,448,2,LKU649,0.666
2026-03-02 22:39:36,448,2,AHU995,0.651
2026-03-02 22:39:36,448,2,ZR5627,0.558
2026-03-02 22:39:37,449,2,LKU649,0.678
2026-03-02 22:39:37,449,2,AHU995,0.667
2026-03-02 22:39:37,449,2,,0.652
2026-03-02 22:39:38,450,2,LKU649,0.682
2026-03-02 22:39:38,450,2,AHU995,0.67
2026-03-02 22:39:38,450,2,ZR5627,0.616
2026-03-02 22:39:40,451,2,LKU649,0.688
2026-03-02 22:39:40,451,2,AHU995,0.664
2026-03-02 22:39:40,451,2,ZR5627,0.628
2026-03-02 22:39:41,452,2,R5627,0.669
2026-03-02 22:39:41,452,2,AHU995,0.656
2026-03-02 22:39:41,452,2,LKU649,0.646
2026-03-02 22:39:42,453,2,LKU649,0.684
2026-03-02 22:39:42,453,2,AHU995,0.662
2026-03-02 22:39:42,453,2,ZR5627,0.66
2026-03-02 22:39:44,454,2,LKU649,0.69
2026-03-02 22:39:44,454,2,AHU995,0.664
2026-03-02 22:39:44,454,2,ZR5627,0.61
2026-03-02 22:39:45,455,2,LKU649,0.688
2026-03-02 22:39:45,455,2,AHU995,0.684
2026-03-02 22:39:45,455,2,ZR5627,0.668
2026-03-02 22:39:47,456,2,AHU995,0.684
2026-03-02 22:39:47,456,2,LKU649,0.681
2026-03-02 22:39:47,456,2,ZR5627,0.631
2026-03-02 22:39:48,457,2,LKU649,0.713
2026-03-02 22:39:48,457,2,AHU995,0.679
2026-03-02 22:39:48,457,2,ZR5627,0.588
2026-03-02 22:39:49,458,2,LKU649,0.693
2026-03-02 22:39:49,458,2,AHU995,0.682
2026-03-02 22:39:49,458,2,,0.623
2026-03-02 22:39:51,459,2,LKU649,0.668
2026-03-02 22:39:51,459,2,AHU995,0.651
2026-03-02 22:39:51,459,2,ZR5627,0.599
2026-03-02 22:39:52,460,2,AHU995,0.662
2026-03-02 22:39:52,460,2,LKU649,0.629
2026-03-02 22:39:52,460,2,ZR5627,0.602
2026-03-02 22:39:53,461,2,AHU995,0.644
2026-03-02 22:39:53,461,2,ZR5627,0.636
2026-03-02 22:39:53,461,2,LKU649,0.585
2026-03-02 22:39:55,462,2,AHU995,0.656
2026-03-02 22:39:55,462,2,LKU649,0.632
2026-03-02 22:39:55,462,2,ZR5627,0.622
2026-03-02 22:39:56,463,2,LKU649,0.668
2026-03-02 22:39:56,463,2,AHU995,0.664
2026-03-02 22:39:56,463,2,ZR5627,0.623
2026-03-02 22:39:58,464,2,LKU649,0.676
2026-03-02 22:39:58,464,2,AHU995,0.669
2026-03-02 22:39:58,464,2,ZR5627,0.616
2026-03-02 22:39:59,465,2,AHU995,0.674
2026-03-02 22:39:59,465,2,LKU649,0.664
2026-03-02 22:39:59,465,2,ZR5627,0.645
2026-03-02 22:40:00,466,2,LKU649,0.69
2026-03-02 22:40:00,466,2,AHU995,0.673
2026-03-02 22:40:00,466,2,,0.602
2026-03-02 22:40:02,467,2,LKU649,0.706
2026-03-02 22:40:02,467,2,AHU995,0.684
2026-03-02 22:40:02,467,2,ZR5627,0.63
2026-03-02 22:40:03,468,2,AHU995,0.692
2026-03-02 22:40:03,468,2,LKU649,0.669
2026-03-02 22:40:03,468,2,ZR5627,0.633
2026-03-02 22:40:03,469,2,AHU995,0.685
2026-03-02 22:40:03,469,2,LKU649,0.625
2026-03-02 22:40:04,470,2,AHU995,0.666
2026-03-02 22:40:04,470,2,LKU649,0.587
2026-03-02 22:40:06,471,2,AHU995,0.664
2026-03-02 22:40:06,471,2,LKU649,0.619
2026-03-02 22:40:06,471,2,ZR5627,0.572
2026-03-02 22:40:08,472,2,AHU995,0.664
2026-03-02 22:40:08,472,2,KU649,0.663
2026-03-02 22:40:08,472,2,ZR5627,0.591
2026-03-02 22:40:09,473,2,AHU995,0.664
2026-03-02 22:40:09,473,2,LKU649,0.626
2026-03-02 22:40:09,473,2,ZR5627,0.606
2026-03-02 22:40:10,474,2,AHU995,0.669
2026-03-02 22:40:10,474,2,LKU649,0.666
2026-03-02 22:40:10,474,2,ZR5627,0.603
2026-03-02 22:40:12,475,2,AHU995,0.667
2026-03-02 22:40:12,475,2,LKU649,0.644
2026-03-02 22:40:12,475,2,ZR5627,0.512
2026-03-02 22:40:13,476,2,AHU995,0.673
2026-03-02 22:40:13,476,2,LKU649,0.664
2026-03-02 22:40:13,476,2,ZR5627,0.615
2026-03-02 22:40:14,477,2,AHU995,0.68
2026-03-02 22:40:14,477,2,LKU649,0.618
2026-03-02 22:40:14,477,2,ZR5627,0.613
2026-03-02 22:40:16,478,2,AHU995,0.685
2026-03-02 22:40:16,478,2,LKU649,0.601
2026-03-02 22:40:16,478,2,ZR5627,0.537
2026-03-02 22:40:17,479,2,AHU995,0.696
2026-03-02 22:40:17,479,2,ZR5627,0.623
2026-03-02 22:40:17,479,2,LKU649,0.595
2026-03-02 22:40:18,480,2,AHU995,0.686
